feature,label
"[-4.9243475e+02  1.0591195e+02 -1.4842215e+01  1.0083364e+01
 -5.4522953e+00  1.0784562e+01 -3.4664257e+00  5.2364273e+00
  5.9839964e+00  1.8062309e+01  7.4849148e+00  1.2204708e+01
 -3.0373220e+00  4.6984897e+00  4.3296776e+00  7.4783216e+00
  9.4002582e-02  4.3442483e+00  6.6439767e+00  4.5878510e+00
 -2.7941041e+00  2.0911229e+00  6.3494010e+00  5.3178024e+00
  2.8465810e+00  4.5249553e+00  3.4752057e+00  1.4227471e+00
 -3.0557158e+00 -2.5743501e+00 -8.7423551e-01  6.2609172e-01
  6.7005791e-02  4.1931772e-01  2.8102980e+00  3.3568268e+00
  1.3991673e+00  6.5657061e-01 -2.7574017e+00 -9.5832430e-02]",dog_bark
"[-3.2595908e+02  1.5243520e+02 -3.1212671e+01  2.5281040e+01
 -1.9229090e+01  1.3567548e+01 -1.6858070e+01  1.1894054e+01
 -1.3013852e+01  1.1018816e+01 -7.7834249e+00  6.9033952e+00
 -9.7755203e+00  4.8011446e+00 -5.0388803e+00  6.7037206e+00
 -2.7963240e+00  5.4501848e+00 -4.4725566e+00  4.7671857e+00
 -1.8977507e+00  3.9996424e+00  1.7596675e-01  1.3950849e+00
 -2.3554173e+00  2.5768390e+00  7.0658916e-01  9.7757393e-01
 -2.5141971e+00 -5.2156937e-01  1.9209454e+00  3.9737673e+00
  4.4747615e-01  1.5404942e+00  2.8351748e+00  1.4630427e+00
 -6.7643142e-01  2.0597849e+00  3.1436725e+00  8.8666523e-01]",street_music
"[-59.611633   106.46699    -24.947887    33.566257   -45.93948
  19.083902   -14.119873     9.039692    -7.1692147    4.092014
 -16.023945     6.818249    -7.714982    10.245382    -5.3898673
   7.1299      -8.710331     0.4446265   -8.182117     2.434709
  -8.849507     0.6110948   -6.2551064    3.3270955   -2.7330933
   5.061962    -3.1664772    7.367129    -4.7849035    2.505791
   1.912643     5.186637    -2.8227692    2.7281554   -0.89281625
   3.393976    -6.748765    -3.1850882   -5.2126055   -2.2390845 ]",drilling
"[-258.80603     151.82582     -49.590324     16.293348      2.1654842
   23.388714    -16.656374      8.677887     -6.2272286    10.922886
  -11.484552      4.2448034    -8.97089      -1.9691825    -2.6086338
   -4.986661     -9.894264      9.284871      1.2078104    -2.1659348
   -0.75359887    7.732426     -2.0870843     2.557694     -8.143723
    1.6492759     0.8541296     1.9294713    -4.5715785    -0.8110434
    2.9772036     4.970416     -5.1818624     1.7075026     0.32461816
    1.6926118    -0.28660563   -1.711814     -3.0060754    -0.313839  ]",air_conditioner
"[-1.5007133e+02  7.5766136e+01 -1.5606667e+01  3.6314629e+01
 -2.4906519e+01  1.6246376e+01 -1.8109228e+01  1.7028584e+01
 -4.3480535e+00  1.1971485e+01 -1.3918516e+01  1.4872243e+01
 -7.8410602e+00  1.1291759e+01 -3.6488779e+00  9.8560972e+00
 -1.3214525e+01  1.0493075e+00 -1.7566631e+01  6.4593325e+00
 -8.0939710e-01  3.7561033e+00 -2.8059499e+00  8.2105261e-01
 -6.4195603e-02  2.2755871e+00 -4.4495749e+00  4.5865089e-01
  2.3290997e-02  4.6108398e+00 -5.9794993e+00 -5.6805074e-02
 -6.8746305e+00 -1.6197939e+00 -4.5814228e+00  5.9606018e+00
 -3.5375574e+00  2.7028668e+00 -3.6796610e+00 -5.1321173e-01]",jackhammer
"[-3.9483173e+02  1.3244455e+02 -3.2676125e+01 -6.1418824e+00
 -7.4219265e+00 -7.2970742e-01  3.8413389e+00  8.8552151e+00
 -5.9288154e+00  6.4310465e+00  6.5390563e+00  1.3031470e+01
  1.2006311e+01  1.0242555e+01 -6.1442795e+00 -8.8551836e+00
 -2.9826317e+00  2.4496212e+00  2.1189969e+00 -2.7024617e+00
 -5.1571484e+00 -1.9280492e+00  5.9477410e+00  7.3396438e-01
  3.8740387e+00  5.7303243e+00  2.2954485e+00  3.4086893e+00
  1.2063386e+00  5.4529772e+00  3.6569536e+00  2.4097381e+00
 -3.1317720e+00 -3.3897924e+00  3.2714787e+00 -7.6353043e-02
  3.1518276e+00  4.0909762e+00 -2.4347584e+00  7.8610688e-01]",dog_bark
"[-1.85415405e+02  1.30297134e+02 -5.42560577e+00 -5.10950422e+00
 -1.51493721e+01  1.12080193e+00 -7.28907824e+00  1.73494396e+01
 -6.21704340e-01  1.67423115e+01 -3.57993698e+00  8.96246719e+00
 -1.40649533e+00  1.37753725e+01  3.57090086e-01  6.92271996e+00
 -2.49900699e+00  9.38249779e+00 -1.32145607e+00  3.68117619e+00
 -1.50943291e+00  3.33320642e+00 -3.55074763e+00 -1.11867964e+00
 -9.65417922e-01  1.18952382e+00 -4.03147411e+00  4.78899837e-01
 -2.90455914e+00 -4.69326019e-01 -4.95022684e-01 -1.02698052e+00
 -1.85197210e+00  2.69804597e-02 -1.14599854e-01  4.93122011e-01
 -1.06106460e+00 -6.09259605e-02 -2.69708228e+00 -2.12304592e+00]",gun_shot
"[-344.8        109.98273    -62.328995     4.1966095  -26.212479
   13.789157   -11.927112     4.9339275  -14.71295      1.6988497
  -19.698164    -1.5598189  -15.066003    -3.957722   -14.697902
   -3.8395295  -12.160868    -3.3182423  -11.804015    -8.054016
  -11.3632145   -6.2191043   -9.093024    -7.4389915   -7.2262406
   -4.9272456   -6.290798    -3.8242226   -2.7423685   -4.614183
   -5.8862934   -3.784284    -3.5514019   -5.4651012   -3.115535
   -4.122411    -4.189089    -3.762147    -0.8159589   -2.8823504]",children_playing
"[-3.01527618e+02  1.35797852e+02 -6.51264191e+01  1.74179821e+01
 -3.41262741e+01  9.63564014e+00 -7.18896341e+00  4.57804155e+00
 -1.18820333e+00  8.94837201e-01 -1.16038828e+01  1.15595036e+01
  7.73235846e+00  1.68419571e+01 -3.78043818e+00  7.17949629e+00
 -1.12518942e+00  1.15538321e+01 -2.39928275e-01  2.44555369e-01
 -3.80153060e+00  3.57953191e+00  6.59669781e+00  5.25552416e+00
 -1.12958872e+00  8.70154083e-01  4.01149958e-01  5.62729597e-01
  1.39481056e+00 -1.03766032e-01 -1.61169004e+00  3.71045142e-01
  2.84866834e+00 -3.18116657e-02 -4.07688111e-01 -1.99071205e+00
 -5.77664495e-01 -1.26399899e+00 -1.04652755e-01 -2.92738605e+00]",children_playing
"[-287.42734    205.64816   -117.34865    -45.80999    -49.232727
  -25.617311   -38.11701    -20.023945   -39.36295    -16.171
  -26.615618   -24.902618   -17.748629   -13.259692   -20.561623
  -19.319914   -17.1234     -22.320496    -5.9197235  -18.93389
  -11.124087   -12.505031    -9.568088    -5.852236    -6.918124
  -11.38441     -8.250682    -5.8599524   -1.0525321    6.7871213
    1.4475776    2.8853967    0.2972109    7.067249     6.5242114
    2.5250905    1.3603128   -1.8157102    2.2276573    5.4895654]",engine_idling
"[-1.98247986e+02  1.84160324e+02 -5.45570898e+00  1.07229805e+01
 -9.34120178e+00  2.39176363e-01 -1.78952980e+01  1.39573050e+01
 -1.86596279e+01  4.34216452e+00 -1.34902344e+01 -3.22061276e+00
 -2.31100807e+01 -1.52779016e+01 -1.77402058e+01 -4.65905285e+00
 -1.45143242e+01 -2.92771697e+00 -1.40715361e+00 -4.32930663e-02
 -7.48107576e+00 -7.04831171e+00 -1.01010351e+01 -4.96544170e+00
 -1.06383295e+01 -1.65759029e+01 -4.91013479e+00 -1.05674219e+00
 -4.95269966e+00 -6.52744389e+00  1.15840101e+00  1.69297576e+00
  6.04443014e-01 -4.78294086e+00  1.16258457e-01 -4.55525589e+00
 -5.66310883e-01 -6.44053638e-01 -8.04961085e-01 -3.96576381e+00]",air_conditioner
"[-84.16816   129.45146   -43.44488    32.038883  -18.487625   22.673693
 -16.733355   16.16042    -8.228437   20.724104   -8.527536   11.596402
  -7.303506   11.602813   -4.051954    5.010413   -9.096549    6.7719383
  -3.2409127   7.5438194  -5.238317    2.519218   -3.0299494  -3.5798326
  -4.319114   -1.0082719   2.9958706   4.3057814  -6.549937   -3.700796
  -3.447758   -1.3163416  -4.3818865  -2.8754864  -2.9160888  -4.023345
  -2.5732143  -8.617256   -3.8469822  -5.5101223]",jackhammer
"[-1.3717952e+02  1.3270840e+02 -1.7895611e+01  3.3294445e+01
 -5.1694646e+00  2.7937735e+01 -1.5298723e+01  2.4458109e+01
 -8.1999779e+00  1.7013458e+01 -1.1574404e+01  5.9854178e+00
 -1.0183131e+01  8.1808386e+00 -8.9089346e+00  2.6355975e+00
  1.0099759e+00  1.0801316e+01  5.8823931e-01  7.5638704e+00
 -2.4416420e+00  3.0344746e+00  5.5797315e-01  1.1579266e+00
  2.8338504e+00  3.4410052e+00 -2.5747819e+00  1.6072559e+00
 -2.4631696e+00  2.7631617e-01  1.3124514e+00  1.8060015e+00
  3.6056509e+00  2.3685826e-01 -1.4921772e+00  5.4371887e-01
 -1.1140898e-02 -8.2408047e-01 -8.1370080e-01 -2.5412092e-01]",air_conditioner
"[-161.63887     131.28355     -40.580776     32.340088    -12.683684
   15.011902    -10.33005      13.064117     -5.4663444     4.125047
  -16.852026      7.960016     -8.512878      7.5610943    -6.5966825
   10.13952      -9.382922      2.9310658    -4.7942457     4.379379
   -2.7645245     5.981971     -3.942799      1.7395178    -2.4559238
    1.6104438    -1.6708294    -1.6968553    -2.1316943     1.7849909
   -1.3766891    -1.6699201    -1.8490819    -0.16769385   -2.1953368
   -1.6438732    -1.1394037     1.858711      0.94191825    0.18829226]",children_playing
"[-8.8474632e+01  1.2824315e+02 -3.1820765e+01  5.7973713e+01
 -2.7869553e+01  1.1325322e+01  3.0525160e+00  1.5354089e+01
 -2.9419389e+00  1.0361889e+01 -1.3593287e+01  1.7387259e+01
 -4.7858462e+00  1.0814050e+01 -7.4264770e+00  8.8087177e+00
 -1.3473328e+01  3.4313393e+00 -6.2526546e+00  6.8756628e+00
  3.0809891e+00  3.6940928e+00 -1.5144385e+00  8.7108965e+00
 -2.3034627e+00  3.0043790e+00  4.2098289e+00  5.4005094e+00
 -1.1918744e+00  4.8867393e+00 -2.4553496e-01  8.3748112e+00
  1.5883299e+00 -4.2728913e-01  3.6773572e+00  4.1276875e+00
 -8.3448075e-02  2.9091394e+00  3.2393038e-01 -2.1520700e+00]",engine_idling
"[-1.07203384e+02  1.24956871e+02 -5.70469437e+01  2.37142420e+00
 -1.87755146e+01 -1.04107924e+01 -4.38936119e+01  1.19954526e+00
 -1.82197361e+01 -1.79387975e+00 -1.17039289e+01  7.71524954e+00
 -1.16543322e+01  5.95576525e+00 -8.27188110e+00  2.50150371e+00
 -6.30174780e+00  8.29558849e+00 -4.16343641e+00  2.06053090e+00
 -1.84172404e+00 -1.43414998e+00 -1.57430232e+00  3.76254034e+00
 -4.21756935e+00  1.00862598e+00 -1.54854548e+00  1.54030085e+00
 -2.65156412e+00  2.49997997e+00  1.22862183e-01  3.13132912e-01
  1.20972931e+00  1.55496442e+00  5.05573094e-01  3.06070715e-01
  1.72113299e+00  7.68081605e-01 -4.49294657e-01 -1.00064182e+00]",street_music
"[-3.1931836e+02  1.2365354e+02 -1.7289713e+01  4.2228657e+01
 -1.7561153e+01  7.8331094e+00 -2.2981312e+01 -6.8285394e+00
 -1.4815908e+01  9.4344788e+00 -9.9514914e+00  5.9271693e+00
 -8.9344282e+00  5.6924596e+00 -2.9906518e+00  1.0010269e+01
  8.4892279e-01  5.1810317e+00 -1.7714635e-01  2.4276998e+00
 -4.1998920e+00  3.0837836e+00  8.6700583e-01 -8.9950615e-01
 -3.7599950e+00 -8.8690805e-01 -3.1513622e+00 -3.1321669e+00
 -1.0760877e+00  7.9908335e-01 -9.2576796e-01  6.2593949e-01
  1.8016515e+00  1.4574555e+00  3.9416781e-01 -1.1630094e+00
 -3.5848027e-01 -7.5777149e-01 -3.6736436e+00 -4.6290388e+00]",children_playing
"[-2.5829388e+02  1.3936739e+02 -5.2668461e+01 -6.3271017e+00
 -1.3101642e+01  1.4170066e+01  1.6786476e+01  1.9378904e+01
 -8.0386791e+00 -5.4624391e+00  4.0511913e+00  3.3967023e+00
 -5.2134786e+00 -7.0236392e+00  1.9164517e+00  2.0259883e+00
 -1.4697756e+00 -5.8118469e-01 -3.4160693e+00  4.9046412e+00
  5.9225383e+00 -7.1729650e+00 -3.1965861e+00  2.4614050e+00
  8.7144142e-01  3.6792889e+00  5.2917571e+00  6.7802384e-03
 -2.3949168e+00 -9.0441966e-01 -4.6934962e-01 -6.6278014e+00
 -2.9506989e+00 -2.2363346e+00  9.4813043e-01 -2.7796164e+00
 -2.7308807e+00 -5.9359002e-01  1.9913469e-01  2.1346946e+00]",siren
"[-58.378284    84.72498     24.216503    48.293804    -9.75037
  32.45261    -18.069717    24.293009   -10.58212      7.8422337
  -5.214091     6.3882647  -13.052445     9.229464   -10.963238
  11.790385    -6.946079     8.307855    -3.574818     1.4512924
  -1.994063     1.3459795   -2.3617055    7.744067    -3.6801243
   8.53287     -4.1581755    4.21388     -0.2751381   -0.34839892
  -1.016521    -2.2884874   -2.5376177    2.6904511   -1.8657734
   3.4699302   -0.37012628   1.760786     1.0861676    2.7485952 ]",jackhammer
"[-4.9607306e+02  1.3992268e+02 -4.8835960e+01 -1.5029564e+01
 -3.1616182e+01 -1.0227618e+01  3.9082944e+00  2.1425014e+01
  3.5085845e+00 -1.0241847e+01 -1.8225349e+01 -1.6207596e+00
 -1.2732946e+00 -3.9710677e+00 -6.2061796e+00 -2.3769691e+00
 -5.8630443e+00 -4.2271905e+00  5.1411715e+00  1.7382661e+00
 -6.5779104e+00 -1.0379207e+01 -4.3888292e+00 -5.0539460e+00
 -3.8490999e+00 -7.5208182e+00 -4.8249898e+00 -3.0157773e+00
 -3.4921736e-01  5.9116948e-02 -2.2829764e+00 -4.9195700e+00
 -4.5821223e-01  2.4722180e+00 -1.4915830e-01 -1.0769598e+00
 -2.2730632e+00 -3.8783391e+00 -2.5063643e+00  2.9832074e-01]",siren
"[-2.9545496e+02  1.3986116e+02 -8.4495163e+00  2.0118948e+01
 -1.2511788e+01  9.2581768e+00 -1.4940816e+01  7.1369629e+00
 -1.4852880e+01  1.2939815e+01 -1.1941177e+01  1.1284517e+01
 -9.5054483e+00  8.6680069e+00 -6.5562849e+00  6.8722143e+00
 -5.0527172e+00  5.6386466e+00 -6.5725069e+00  4.7019105e+00
 -3.7556167e+00  5.7041721e+00 -3.5658476e-01  5.6414380e+00
 -1.8177013e+00  5.4450974e+00  1.6347914e+00  2.6140754e+00
 -2.4611549e+00  2.9853323e+00  2.8641453e-02  2.9128478e+00
  1.4368120e-01  7.0449865e-01 -1.4017262e+00  8.7140167e-01
 -1.4176451e+00 -2.6576653e-01 -3.3200316e+00 -1.0415703e+00]",street_music
"[-307.75058    114.991615   -60.323074    21.213127   -30.184412
   10.163493    -2.2904685    8.369283    -5.8520274   10.427657
  -11.126268    16.276623    -8.314165    13.5285225   -8.055869
    8.6044445   -5.6763687    3.0415127   -4.490409     4.0866785
   -4.198095     4.294042    -6.159225     3.0582707   -2.568821
    1.1111586   -1.4661747    4.096329     2.015944     5.683666
    2.8568263    1.0942676   -1.1519262    2.7966018   -0.9322227
    4.068018     1.1978446   -2.2798328   -1.8245816    1.8388274]",children_playing
"[-68.56904     91.304726   -38.137726    51.29968    -23.381838
   2.3493412    3.0876048   15.442078   -25.780714    12.251812
  -7.832886     8.91551    -14.040806    17.843355    -2.7692623
   4.737497    -1.0901972    9.548192    -8.392007     1.2906712
  -1.9729826   -1.0164568   -6.8327136    6.1412644   -3.518871
  -3.518185   -10.694705     5.413351     1.7720658   -3.6727014
  -8.823549     7.370364     1.7288293    3.5383594    1.9518055
   3.0900924  -12.720774    -7.3541203    1.3279887   -0.41418758]",car_horn
"[-177.63977     22.650202   -49.033497    35.005085   -14.254221
    9.812341   -10.073898    20.954288   -13.09571     14.476921
   -9.87855     15.936882   -12.712903     3.1741884  -16.28181
    8.601936   -16.429688     9.007367    -7.2941546    6.38732
   -7.8160067    5.692551    -3.0725267   -6.445517    -2.760859
    4.30157     -3.8659604    7.5143347    3.380269     6.955369
    3.4343176    5.8183784   -4.581758    -2.8690817   -7.1318893
    3.2700195   -2.4126897    3.3447654   -3.5782368    1.9063221]",drilling
"[-1.0577915e+02  1.2090286e+02 -2.1575735e+01  2.6107292e+01
 -2.4365229e+01  1.1004548e+01 -3.1955750e+01  1.3624568e+01
 -3.0778557e+01  5.0040021e+00 -2.3096275e+01  1.3249063e+01
 -2.0079565e+01  3.2196302e+00 -1.6779045e+01  2.5837108e-01
 -1.2388175e+01  5.5626707e+00 -4.7387171e+00  2.8369086e+00
 -1.0630232e+01 -4.1776667e+00 -1.1238590e+01 -1.3844404e+00
 -6.6051669e+00 -3.1750160e-01 -5.5273504e+00 -1.8233688e+00
 -4.8041158e+00  2.4034123e+00 -2.5381103e+00 -6.8855679e-01
 -3.4298329e+00 -1.8589004e+00 -1.9302610e-02 -2.0600116e+00
 -5.8705845e+00  1.8111544e+00 -2.9809770e-01  3.0573692e+00]",jackhammer
"[-9.9723450e+01  1.5015413e+02 -8.8684021e+01  1.2734090e+01
 -3.2602505e+01  1.1737477e+01 -2.7590716e+00  1.4370775e+01
 -3.8190858e+00  1.4502091e+01  7.4535356e+00  1.4346494e+01
  7.0024472e-01 -1.9289258e+00 -6.1174583e+00 -6.7091551e+00
 -1.3047972e+01 -2.6440082e+00 -9.7088308e+00 -4.0617762e+00
  1.0768986e+00 -5.8224005e-01 -1.5327024e+00 -1.2171438e+00
 -2.6294348e+00 -1.8512224e+00  1.4803879e+00 -3.2877784e+00
 -3.6447337e+00 -1.6429244e+00  2.0792942e+00 -1.0453683e+00
  6.4393765e-01  1.6990757e+00 -5.9764244e-02  1.0554287e+00
  8.8392693e-01 -1.5651940e+00 -3.0844939e+00 -1.7086991e+00]",siren
"[-203.40977     116.63947      25.77576     -11.7052965     8.067159
    7.952459      0.2803399    39.294838     -9.511483     10.54338
  -14.343306     17.769678    -19.754906     14.226588      4.488881
   24.395906    -11.508047     16.90638     -21.599443     -6.69088
  -15.703398     37.91651      -5.328106     19.702566     -5.316726
   10.443151    -10.1196        4.98631      -2.1075559     5.082568
   -4.4096837     3.8583858     5.681601     -2.891832      6.720862
   -5.9828014    -0.23246057   -0.25270933   10.692559     -2.1982777 ]",drilling
"[-274.11063      15.540715    -23.772327     25.18974     -18.803955
   27.711105     -3.0140164    15.330496    -18.427366      4.011737
   -8.312567     13.236231    -12.366368      5.6622167    -4.1504083
   14.991897     -6.885275      7.050692     -9.998298      4.3225493
   -8.989122      7.9339952    -4.907323      3.8938365    -2.4344952
    3.1097581    -3.8674576     6.822045     -2.0596805     7.637932
    0.76806116    2.826839      3.0122545     4.5100937    -0.6337827
    3.6944118     2.0918112    -1.9106183    -2.812848      3.4847984 ]",drilling
"[-3.6272128e+02  1.7652176e+02  4.0831242e+01  4.6591305e+01
  2.2944792e+01  3.8560173e+01  4.6359081e+00  2.2213554e+01
  3.0698266e+00  1.1333865e+01  3.9960141e+00  5.4496098e+00
 -9.5335823e-01 -5.2176409e+00 -2.4520404e+00 -4.2682242e+00
 -6.2260275e+00 -6.9842734e+00 -2.9859545e+00 -6.3673291e+00
 -2.1973207e+00 -7.4106288e+00 -2.9953952e+00 -4.4713168e+00
 -2.3721838e+00 -2.7535179e+00 -4.5561152e+00 -3.5968745e+00
 -4.6329079e+00 -3.0187504e+00 -1.6233256e+00 -2.8239248e+00
 -3.6128004e+00 -1.9009290e+00 -3.0581784e-01 -4.0980673e+00
 -3.5857852e+00 -8.0101597e-01 -3.0897024e+00 -4.1293712e+00]",engine_idling
"[-54.543556    80.90117    -48.839294    50.493443    -2.4995604
  23.438887    -4.3734355   17.606846   -13.054829    10.336243
 -11.315532    10.557715   -10.121901    13.828992   -10.924896
  13.524894    -9.669908     8.607575    -8.342075    11.66832
  -5.9350076    4.4913774   -3.3380435    5.3336315   -4.749807
   3.474949    -5.980789     1.6461672   -4.785003    -1.1311886
  -7.581352    -2.0138266   -4.3018384   -0.89250296  -2.1352756
   1.4343193   -0.54295254   1.4035023   -2.5967011    1.9189647 ]",air_conditioner
"[-2.9804630e+02  1.1809766e+02 -1.5027064e+01  2.9693806e+01
 -4.1185565e+00  9.1427097e+00 -1.4458532e+01  3.8031764e+00
 -1.4653634e+01  1.0096700e+01 -6.5845537e+00  1.3842871e+01
 -1.8589776e+00  9.5425520e+00 -9.7429199e+00  6.0492253e+00
 -9.0917673e+00  2.1942556e+00 -7.5979891e+00  6.3640914e+00
 -3.0218074e+00  5.3712420e+00 -2.6534541e+00  6.1676556e-01
 -5.9997354e+00  1.7296640e+00 -4.9159117e+00 -8.3005166e-01
  9.3889005e-02  1.8471228e+00 -3.0124505e+00  4.3031340e+00
  9.3173677e-01  4.7057047e-01  1.4403273e-01  1.6466359e+00
  1.4615531e+00  1.3809538e+00  3.4488836e-01  4.3123350e+00]",children_playing
"[-242.44283     108.33695     -22.81564      13.19295     -12.542642
   18.737503    -12.147779     15.205808    -24.784716      4.014257
  -10.355143      9.979526    -12.065141     18.573101     -4.3319817
    9.790366      2.105233      6.5171247    -7.378545      3.7003117
   -6.7236667     0.724923     -1.231908      9.939018     -1.246678
    5.024244     -0.7071041     6.376474     -2.587862      3.5054312
   -3.3071134     2.7288554    -4.0431514    -2.4504323    -3.7815568
    0.839085     -0.51435643    3.2562666    -2.7954724    -2.294326  ]",engine_idling
"[-2.5136032e+02  1.4138329e+02  3.3114906e+01  7.9678302e+00
 -2.3611130e+01  1.2287627e+01 -1.5773853e+01  1.0408022e+01
 -1.4811489e+01 -8.5004187e+00 -1.2271283e+01 -2.4256208e+00
 -3.1619241e+00  1.9302170e+01 -2.1357899e+00  6.3269906e+00
  6.9773436e+00  7.0198693e+00  8.0704679e+00  1.1571159e+01
  8.1987314e+00  1.5913033e+00 -3.5865467e+00 -2.5953627e+00
  4.7270398e+00  1.3816962e+00  2.7887776e+00  6.8378437e-01
 -4.6004283e-01  1.7486160e+00  2.3195798e+00  2.7476854e+00
  3.9494085e+00 -1.8588388e-01  8.0524379e-01  2.8671676e-01
  1.2875825e+00  4.5988870e+00 -5.9058279e-01  3.8789713e+00]",dog_bark
"[-241.10545     136.49522     -38.67515      24.65512     -26.300116
   13.519527    -11.468958      8.6678      -15.609334      8.737343
   -9.751212      7.6502666    -2.672317      5.844018     -6.887039
    4.308186     -5.425389      0.37909687   -6.1754017     0.5923595
   -8.7484665    -1.6799858    -3.7768207    -0.36367193   -1.718371
    1.5258362    -1.347052      0.40086153    1.5817963     1.636369
    0.2621512    -1.8954667    -1.4137005    -2.0397542    -1.1647614
   -1.3528241    -0.7945277    -1.4801265    -0.35747018   -1.0174878 ]",dog_bark
"[-1.0827330e+02  5.9504589e+01 -2.2680466e+00  2.3723528e+01
 -1.6629049e+01  2.1632502e+01 -6.1025887e+00  2.0660412e+01
 -9.0292616e+00  1.3678919e+01 -7.9217253e+00  1.0813396e+01
 -4.8246298e+00  1.0273448e+01 -8.2251949e+00  3.7253323e+00
 -8.6215296e+00  3.8160584e+00 -5.4926434e+00  4.0020313e+00
 -4.9331489e+00  3.3687770e+00 -4.1761513e+00  3.9266050e+00
 -1.2904908e-01  3.8682072e+00 -1.0651587e+00  1.9676039e+00
 -1.3088571e+00  1.8432552e+00 -1.6837900e+00  8.7335443e-01
 -1.8650028e+00  2.9126015e+00  2.0655496e-02  2.1919966e+00
 -5.8546746e-01  7.4310631e-01 -4.9873397e-01  2.1418023e+00]",gun_shot
"[-8.9112427e+01  1.8162468e+02 -8.1979515e+01  5.6766956e+01
 -1.9528116e+01  3.1450596e+01 -2.5746722e+00  6.8937383e+00
 -7.4533606e+00 -2.2998438e+00 -1.7350515e+00  2.8269896e-01
 -4.3515813e-01  1.3127200e-01  9.4511211e-01 -1.9904414e+00
 -6.7044973e-01 -8.7184435e-01 -2.9063833e+00 -5.2193356e+00
 -3.7795062e+00 -5.0400305e+00 -2.9031932e+00 -3.0839534e+00
 -2.8909860e+00 -4.4805655e+00 -3.0402029e+00 -4.6123738e+00
 -3.5037358e+00 -3.7121360e+00 -4.4427958e-01 -9.2823994e-01
 -2.4606057e-01 -3.4039292e+00 -4.3390307e+00 -3.3942673e+00
 -1.5909203e+00 -7.9244889e-02  8.6824435e-01 -4.9692053e-02]",engine_idling
"[-2.6244220e+02  1.4601764e+02 -2.8150984e+01  2.5844213e+01
 -1.9527901e+01  1.2503189e+01 -1.7398878e+01  4.5646992e+00
 -1.2419084e+01  1.2712718e+01 -1.2670477e+01  1.3243029e+01
 -1.2697861e+01  4.7348838e+00 -4.2046871e+00  7.3826694e+00
 -4.4855943e+00  5.0214486e+00 -4.9271021e+00  6.5653462e+00
 -2.8705034e+00  4.7384453e+00 -2.7179840e-01  2.3618114e+00
 -4.3122616e+00  2.6174309e+00  6.8211186e-01  3.3365388e+00
 -1.3146455e+00  8.3576161e-01  8.2207865e-01  4.4881816e+00
  1.2751036e+00  1.0465711e+00 -1.5423838e+00 -7.1738684e-01
  4.3896908e-01  1.9352753e-01 -4.6410842e+00 -3.0826726e+00]",street_music
"[-4.8823926e+02  1.0431040e+02 -1.4373456e+01  3.3174362e+01
 -9.1139746e+00  6.0536857e+00 -4.5530081e+00 -2.3047705e+00
  1.3098444e+01  1.9384136e+01 -2.5675434e+01  1.8023312e+01
  9.9232893e+00 -3.7661035e+00 -7.8670788e+00  1.8192278e+01
  7.6177673e+00  6.7669888e+00 -1.8492332e-01  4.0718174e+00
  6.9521365e+00  1.8120682e+00 -9.8221569e+00  3.4185238e+00
  3.5189645e+00 -5.1262546e+00  4.4215055e+00  4.5877461e+00
  2.5981829e+00  6.8892632e+00  2.6508498e+00  1.7146716e+00
  7.8276129e+00  1.4676319e+00  3.1431751e+00  5.1823955e+00
  3.1583290e+00  3.1157198e+00  2.7418234e+00 -2.5908496e+00]",dog_bark
"[-34.379143    48.982716   -71.7736      38.700466   -31.632864
 -14.183714   -34.145794     7.24929    -20.859264     4.157202
 -16.014528    11.987543   -15.4962635    2.4578602  -14.210364
   3.6872633  -16.045704     4.408926    -8.829466    -0.7163594
  -7.4784946   -2.8789      -7.22734     -0.17598605  -2.9569492
   4.21941     -5.6259136    1.3466989   -6.7312245    1.0258768
  -5.087078     6.4951878    1.2828431    6.437902    -0.6217995
  -0.8721999   -1.0133405   -0.16932468  -0.1478359    5.5357537 ]",drilling
"[-2.1334328e+02  6.8153816e+01 -3.7874954e+01 -5.3584151e+00
 -1.5799211e+01  1.5024294e+01 -1.2429340e+01  1.0494397e+01
 -5.4081488e+00  1.4127007e+01 -1.1570826e+01  9.0620804e+00
 -4.5072627e+00  8.3353033e+00 -1.8273016e+00  1.0719344e+01
 -2.7668285e+00  5.3969579e+00 -2.5968885e+00  3.9199450e+00
  1.3785312e-01  4.6438465e+00 -1.6508919e+00  3.8653705e+00
  1.5623099e+00  4.3448048e+00  5.7749271e-01  1.8785195e+00
  1.1658956e+00  2.9317605e+00 -2.2283757e+00  2.8812662e-01
 -1.0992453e+00  8.7971002e-01  8.0961853e-01  1.3397800e+00
 -2.5786924e-01  1.4449667e+00 -1.8649306e+00 -9.4574589e-01]",gun_shot
"[-243.4269      116.11468       5.8899236    39.42031       3.3727093
   37.533455     -3.4899728    17.880686     -6.260814     10.938673
  -10.390705     13.825728    -15.178116      4.3553376   -10.39419
    3.0174804    -5.279851      3.601147     -7.546762      2.5911026
  -11.112001      4.6556406    -1.620471      3.5063236    -1.537115
    1.2367533    -4.3993673     2.2783203    -8.762892      4.105366
   -5.485776     -0.25190708   -1.4971508     1.0806972    -1.9382159
    1.7527224    -5.1278653     0.62854534   -3.2352633     1.4032046 ]",jackhammer
